1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13261955589475294,0.27065215488725136,0.2734139115697745,0.18227594104651612,0.09020799123220456,0.035346804727720935,0.01142158656167853,0.003130114101451259,0.0007426036005994074,0.00015491957200713252,2.8770777658467468e-05,4.8040259541040055e-06,7.271399828490799e-07,1.0045261929469215e-07,1.2739617898889539e-08,1.4906219582374128e-09,1.6161079904359754e-10,1.6296887298513893e-11,1.5336073081368156e-12,1.3507604647391818e-13,1.1164448739170709e-14,8.679843528995697e-16,6.36092429304884e-17,4.402414328818158e-18,2.8825331914880967e-19,1.788347122882411e-20,1.0527946170814812e-21,5.88864714013827e-23,3.133172312172715e-24,1.587532769010796e-25,7.667675278895683e-27,3.5334909119335138e-28,1.554916281399319e-29,6.538918190176455e-31,2.629696991247435e-32,1.0120116701010559e-33,3.7290679453837046e-35,1.3163836100637447e-36,4.4539295077344714e-38,1.4450216089981129e-39,4.497261130045135e-41,1.3431342349562262e-42,3.8505791964245724e-44,1.0599601015312037e-45,2.802306390875626e-47,7.11696861174768e-49,1.7366161208789769e-50,4.071961377658049e-52,9.175763308498136e-54,1.9872540276630613e-55,4.136732873910893e-57,8.276776458405122e-59,1.591687780462521e-60,2.9418950120216124e-62,5.225588267763231e-64,8.919371440337989e-66,1.4627249082186835e-67,2.304328534250715e-69,3.4864928561851347e-71,5.0651227934893045e-73,7.06360661677078e-75,9.4528024312757e-77,1.213493399670031e-78,1.493772244491755e-80,1.7624226098914282e-82,1.9920632325303472e-84,2.155912589318554e-86,2.2327452950603337e-88,2.2113023630549476e-90,2.092921491208478e-92,1.8915616975936618e-94,1.6311253500376536e-96,1.3407776403370754e-98,1.0495323994810795e-100,7.815050961386935e-103,5.529015646151308e-105,3.7117451974700045e-107,2.361035906156376e-109,1.4208222355205745e-111,8.07493908071628e-114,4.3258602218123245e-116,2.179823744929351e-118,1.0307777788366806e-120,4.5620850796804145e-123,1.884243108711545e-125,7.23838889300954e-128,2.576550389063659e-130,8.46157763239296e-133,2.551032217558191e-135,7.019579594289906e-138,1.7509155450609618e-140,3.926700033776546e-143,7.839463244008198e-146,1.3762498563104195e-148,2.0915651311708288e-151,2.6958949059130158e-154,2.8655345513531343e-157,2.4115586377892715e-160,1.5065964001182563e-163,6.2114879411183695e-167,1.267650600228232e-170
0.016870319358849587,0.07029299732854019,0.14497930699011416,0.19733294562543308,0.19938849714236478,0.15951079771389187,0.10523281793624821,0.05888026717861485,0.0285201294146417,0.01214746252845848,0.004605912875373834,0.0015701975711501727,0.00048523466608460243,0.00013686105966488764,3.543723866322989e-05,8.465562569549352e-06,1.8738875479471192e-06,3.858003775185255e-07,7.412368364360583e-08,1.3329258900823756e-08,2.2493124395140137e-09,3.5703372055778007e-10,5.3419818038001065e-11,7.548452548848002e-12,1.009081330314752e-12,1.2781696850653455e-13,1.5362616407035496e-14,1.7543728612972516e-15,1.9057919475401745e-16,1.971508911248445e-17,1.9441268430366624e-18,1.8291515996312803e-19,1.643378390293728e-20,1.4109814462117848e-21,1.1585264325513408e-22,9.102707684331954e-24,6.848101845851622e-25,4.9355688979110777e-26,3.409439041320132e-27,2.258389108566769e-28,1.4350180794017988e-29,8.750110240254868e-31,5.121592303323749e-32,2.878414278999803e-33,1.5536895255964758e-34,8.056167910500303e-36,4.013489448165901e-37,1.921351331568789e-38,8.839550396974468e-40,3.9086447333560243e-41,1.661174011676323e-42,6.785841550965342e-44,2.6643127884399154e-45,1.0054010522414817e-46,3.6461303592090605e-48,1.2706211857849773e-49,4.2543120059764523e-51,1.3683459668345375e-52,4.2269307883538613e-54,1.2537506575625813e-55,3.5697067333379145e-57,9.753297085622735e-59,2.556307703893057e-60,6.424582853699428e-62,1.547588317622903e-63,3.571357656052867e-65,7.891257447086494e-67,1.6685494602048619e-68,3.373905158502479e-70,6.519623494690765e-72,1.2030257639012746e-73,2.118003105459996e-75,3.554519100598361e-77,5.680738288627536e-79,8.63625753338643e-81,1.2474594214891565e-82,1.70978539129544e-84,2.220500508175903e-86,2.728179043164816e-88,3.1656085943895646e-90,3.4623844001136105e-92,3.562123868429624e-94,3.4390423526505637e-96,3.107568390949307e-98,2.620469377288604e-100,2.0552700998341977e-102,1.4936555958097306e-104,1.0014932155812366e-106,6.164494224695142e-109,3.4631990026377235e-111,1.76366615875068e-113,8.07539449977418e-116,3.291601018929697e-118,1.1797853114443402e-120,3.660681374162364e-123,9.633372037269476e-126,2.090575528921337e-128,3.592054173404318e-131,4.581701751791254e-134,3.8566513062216045e-137,1.6069380442589935e-140
0.002054874770523587,0.01311622193951233,0.04144167995782085,0.08641031140141374,0.13375213094580524,0.16391750515911466,0.16566130840548843,0.1419954072047041,0.1053636133247672,0.06874788954523807,0.039932284778404256,0.020854384700520603,0.009872554459288994,0.004265719111705892,0.0016920253619380485,0.0006192092813900956,0.0002099712323862689,6.622371784898587e-05,1.9491377948460445e-05,5.369405347504193e-06,1.388048403663318e-06,3.37519368671932e-07,7.73617895311872e-08,1.6746215310173723e-08,3.4294111140515214e-09,6.6545168851383e-10,1.225258837279961e-10,2.143478816990963e-11,3.567035417332971e-12,5.652822084694938e-13,8.539369532198745e-14,1.2307945104747738e-14,1.6939791467305712e-15,2.2280576784850833e-16,2.802500584327272e-17,3.373222587822515e-18,3.887579223554317e-19,4.292209378507341e-20,4.5421476625861805e-21,4.609053274637382e-22,4.486472070524683e-23,4.19078864916677e-24,3.7576980288881587e-25,3.2352273974593603e-26,2.6751638537985896e-27,2.124952848407397e-28,1.6217262719112928e-29,1.1893148757339484e-30,8.382139416741942e-32,5.6778712505937445e-33,3.6966566014503927e-34,2.313302003410758e-35,1.3913886845392118e-36,8.043354900587936e-38,4.468530500326646e-39,2.3855211181627697e-40,1.2235765613676866e-41,6.028820683110643e-43,2.852963566108831e-44,1.2963339680119633e-45,5.6542226264351315e-47,2.3666087030771346e-48,9.502169466713223e-50,3.658383381308058e-51,1.3500018461608838e-52,4.772510618179221e-54,1.6154533040258462e-55,5.232652810753801e-57,1.620878060903085e-58,4.798158922192303e-60,1.3563184795254788e-61,3.6580360550582113e-63,9.40452531885539e-65,2.3024777813577774e-66,5.36229730563487e-68,1.1865508931617504e-69,2.4913582583183603e-71,4.9565569107190224e-73,9.329035102007967e-75,1.6582717929774485e-76,2.7784873127015898e-78,4.379018617338935e-80,6.476493544066474e-82,8.965153842081123e-84,1.1581125783843485e-85,1.3914744371076108e-87,1.5491427429451194e-89,1.5911957741182585e-91,1.500402204802034e-93,1.2912856651416078e-95,1.007385979897711e-97,7.066069534003121e-100,4.412208080899182e-102,2.4226262626762928e-104,1.15154258751024e-106,4.642276948529541e-109,1.5433101557611422e-111,4.062233355809099e-114,7.93749461621406e-117,1.0235325101501067e-119,6.533186235000685e-123
0.0002392118746569992,0.00208010325788694,0.008953487936122028,0.02543309616637567,0.05363065930735743,0.08953988336532716,0.12327954956095778,0.14395375973577657,0.14551847451551322,0.12934975512490063,0.1023550236205735,0.07282175593558612,0.046964755639617085,0.027644805995226167,0.014938497649594257,0.007447598828203499,0.003440466849985304,0.0014782568562596737,0.000592731009997842,0.00022244367423259883,7.833885918626308e-05,2.59507608070437e-05,8.10320199113223e-06,2.389602099464333e-06,6.666643538360582e-07,1.7623127266622915e-07,4.4205168728986953e-08,1.0535209294508972e-08,2.3884170139725502e-09,5.156402548906227e-10,1.0611726984705577e-10,2.0836490573054368e-11,3.90684198244771e-12,7.00040197118433e-13,1.1995573710213475e-13,1.9669760617989852e-14,3.0882474400225564e-15,4.645072530233693e-16,6.696557652281995e-17,9.257225740055414e-18,1.227588630746479e-18,1.5621488408226638e-19,1.9082149401353367e-20,2.2381489692184025e-21,2.5212350048507556e-22,2.7282929521090425e-23,2.8365994776180918e-24,2.8339754262974638e-25,2.721027130321839e-26,2.510974459214447e-27,2.227125172520661e-28,1.8986574360789895e-29,1.5557560931081927e-30,1.2252057829236107e-31,9.272894009244641e-33,6.7439229158143e-34,4.712368497075175e-35,3.163145901926894e-36,2.0392095019918657e-37,1.262296228204255e-38,7.50060077628613e-40,4.2768928161289483e-41,2.3393943875039287e-42,1.2270115490013503e-43,6.168400450142694e-45,2.9707346649516668e-46,1.3699039956957633e-47,6.0450014086509745e-49,2.5509596737273903e-50,1.0287424015031692e-51,3.9616167014407844e-53,1.4555848260039607e-54,5.098062796390683e-56,1.7003663883137556e-57,5.394816978198749e-59,1.626263668790346e-60,4.651783949629143e-62,1.260788422259735e-63,3.232790826306988e-65,7.828442287149591e-67,1.7869270438058943e-68,3.8366656871838736e-70,7.730291416383204e-72,1.4577815138281624e-73,2.5654540098425166e-75,4.1992086094608984e-77,6.368870489576666e-79,8.911962704055295e-81,1.1448173434063195e-82,1.342238214057239e-84,1.4265333675970565e-86,1.363147030670862e-88,1.1595768691907152e-90,8.673786772815102e-93,5.6166981877618066e-95,3.084685503576303e-97,1.3970495940110145e-99,5.0095906553509584e-102,1.3335201389576734e-104,2.3425913727846766e-107,2.0370359763344902e-110
2.6561398887587544e-05,0.00029512665430653175,0.0016231965986859046,0.005891602469304382,0.015874595542292348,0.03386580382355701,0.05957872894885026,0.08889524636812599,0.11482302655882921,0.13041627707916417,0.13186534682448794,0.11987758802226199,0.09878801235167885,0.07430209476023725,0.05130382733444936,0.032682438153797407,0.019291716965783214,0.01059153088317509,0.005426525082120582,0.0026021933142332584,0.0011709869914049674,0.0004956558693777642,0.0001977616852567837,7.451889589386073e-05,2.6564606406607615e-05,8.972933719565324e-06,2.875940294732482e-06,8.758007481901383e-07,2.537041849915881e-07,6.998736137698931e-08,1.840408391765277e-08,4.617512094034742e-09,1.1062789391958225e-09,2.5328945409197563e-10,5.5458802039746166e-11,1.161993947499441e-11,2.3311606971439404e-12,4.480308847363731e-13,8.253200508301553e-14,1.457830289215657e-14,2.470212434504313e-15,4.016605584559861e-16,6.269305012937369e-17,9.39585764212833e-18,1.3524340545487752e-18,1.870032272956329e-19,2.4843423916086458e-20,3.1715009254578475e-21,3.8909617835478324e-22,4.5879821484010605e-23,5.199713101521227e-24,5.664175491853204e-25,5.930440151726613e-26,5.967738517460777e-27,5.771269759684296e-28,5.363200180716699e-29,4.7885715899256165e-30,4.107156919234437e-31,3.383290182511152e-32,2.6760487319297027e-33,2.0318147779466366e-34,1.480375065899186e-35,1.034670744983305e-36,6.934301289129759e-38,4.454325480864571e-39,2.7411233728397388e-40,1.615140034501527e-41,9.106925567670301e-43,4.910597119822251e-44,2.530420416011444e-45,1.2451275062913617e-46,5.845669043621382e-48,2.6161173189046396e-49,1.114935843673201e-50,4.5200101770535185e-52,1.7410409570872916e-53,6.3634537905237004e-55,2.2037935205276964e-56,7.220406121386968e-58,2.234162231652794e-59,6.516306508987378e-61,1.7877384112448206e-62,4.6025785655354346e-64,1.109055076032633e-65,2.493906917004611e-67,5.216014466937748e-69,1.0108555168483996e-70,1.8074045001120705e-72,2.9666993057395057e-74,4.4444933419318873e-76,6.035731698919832e-78,7.369635774016885e-80,8.01047366740968e-82,7.656366707201533e-84,6.335055195084048e-86,4.4456527684800316e-88,2.5727157225000153e-90,1.1787930000000082e-92,4.009500000000018e-95,9.000000000000004e-98,1.0000000000000056e-100
2.807160311213694e-06,3.827945878927766e-05,0.00025838634682762417,0.001150993726777593,0.0038061269828668313,0.009965132464233162,0.021515626911412525,0.0393987453832358,0.06245596569274324,0.08705983096564206,0.10803333569827404,0.12053306048980976,0.12190275435901245,0.11252561940831889,0.09535450216094525,0.07454988350764843,0.05400630765468846,0.03638927681545862,0.022881136179416967,0.013465931818508605,0.007436866890676349,0.003863307475676033,0.0018917435366430132,0.0008748379201076375,0.0003827415900470907,0.00015866378641952192,6.241145444823818e-05,2.3325493076614265e-05,8.292667181458692e-06,2.8075487636286443e-06,9.060725555347e-07,2.789959481851706e-07,8.203431999194641e-08,2.3050965948150418e-08,6.194176678580498e-09,1.592788288777836e-09,3.9216378322181586e-10,9.250054837664524e-11,2.0912205314815695e-11,4.533415138176823e-12,9.427442844163193e-13,1.8813078846445362e-13,3.6038040647411755e-14,6.628561387578868e-15,1.1709545426404729e-15,1.9870743753898915e-16,3.239795177266139e-17,5.0758879953299124e-18,7.64267226569564e-19,1.10598967852367e-19,1.5383310983101982e-20,2.0565923774200505e-21,2.6426492961603994e-22,3.2636492165274115e-23,3.873523060019885e-24,4.417737043659066e-25,4.8408644553082225e-26,5.095646795061294e-27,5.151555145477308e-28,5.0007392013108034e-29,4.659779710312338e-30,4.16671807181432e-31,3.5740910146794087e-32,2.939728540212521e-33,2.31754167587777e-34,1.7503111957678201e-35,1.2657209060304495e-36,8.758719973887803e-38,5.7962117474257536e-39,3.6655884568700496e-40,2.2136345875903356e-41,1.2754616701864893e-42,7.005376597615253e-44,3.6640824047302624e-45,1.823038542894056e-46,8.618000384590039e-48,3.865729837585265e-49,1.643049281618293e-50,6.60666669182178e-52,2.5088607690462537e-53,8.980581161926954e-55,3.023764700985472e-56,9.554023722626028e-58,2.825395843492881e-59,7.797358658990144e-61,2.0014610461579088e-62,4.760346040016098e-64,1.0445900401289334e-65,2.1042877874498207e-67,3.8689663099179733e-69,6.448277183196631e-71,9.66275302177317e-73,1.2890036145645794e-74,1.5120277003690126e-76,1.535424647376665e-78,1.322375294391392e-80,9.391869988575173e-83,5.281276469676753e-85,2.2046144817760136e-87,6.073318131614376e-90,8.281797452201424e-93
2.817378034665716e-07,4.586429358758149e-06,3.6958087739760364e-05,0.0001965368076703537,0.0007758633279544734,0.002425023983187951,0.0062505463132557625,0.013663984963861436,0.025858297126377255,0.04303034457205939,0.06374495230791129,0.08490342484986065,0.10250936759973488,0.1129620222565953,0.11427553414329977,0.1066571652004129,0.092239844904427,0.07419566183830806,0.05569467639283843,0.039129429925935405,0.025798124148843537,0.015998836681453268,0.009352385501948897,0.005163197658305492,0.002696670094793264,0.0013345381306325767,0.0006266838269965116,0.0002796057040346211,0.00011866986275887995,4.796279938289938e-05,1.84786909250395e-05,6.792617069219316e-06,2.38432706717511e-06,7.998165496655055e-07,2.565758972593156e-07,7.876283357727788e-08,2.3150574468773758e-08,6.518829265877148e-09,1.7593657932997827e-09,4.553158940322596e-10,1.1303481787893941e-10,2.6928317361970813e-11,6.158026063396418e-12,1.3521679728171703e-12,2.8515593084252246e-13,5.776802319910553e-14,1.1244028782434636e-14,2.103039524869004e-15,3.7801727893721225e-16,6.530531064696002e-17,1.084371902370447e-17,1.730643711033551e-18,2.6547888769432394e-19,3.9140371331852954e-20,5.545728754599321e-21,7.550632807530596e-22,9.877281288920854e-23,1.2412087462209794e-23,1.498010555783938e-24,1.7359680859301384e-25,1.931096281635463e-26,2.0614066292715628e-27,2.1108927599067518e-28,2.072711237117727e-29,1.950698439002511e-30,1.7587692544852626e-31,1.5183173620468304e-32,1.2542850821490687e-33,9.909023733804153e-35,7.481029040688047e-36,5.39330000607746e-37,3.709770721507586e-38,2.4324401048644613e-39,1.5188221107149797e-40,9.021287835485017e-42,5.091083367622544e-43,2.7262533333352163e-44,1.3832997885844596e-45,6.64016893148772e-47,3.0102620413574015e-48,1.2863619769753944e-49,5.1705620665103736e-51,1.950325453334879e-52,6.885430291963961e-54,2.268455716344721e-55,6.951218610960588e-57,1.9737099895912992e-58,5.170370996523596e-60,1.2434031730540316e-61,2.729183865600685e-63,5.430159112435496e-65,9.71405923512611e-67,1.5469811218729555e-68,2.1663151494095145e-70,2.6261613637076926e-72,2.700092466970008e-74,2.2893225858514893e-76,1.5368264781549326e-78,7.658603711735433e-81,2.5186857402935613e-83,4.100186088849972e-86
2.6787279316615678e-08,5.102338917450626e-07,4.810776693596294e-06,2.993372164904368e-05,0.00013826528571224918,0.0005056559020333683,0.0015249939902593683,0.003900664900255259,0.00863718656485089,0.0168173791315616,0.029150123828039994,0.045428764407335114,0.06417714336909248,0.08274855115721821,0.0979472646350745,0.10696463185544652,0.10823802032991596,0.10187107795756785,0.0894740684706683,0.07355261769017338,0.056740590789562395,0.041172310777006754,0.0281611476310263,0.018191051885880355,0.01111675393026014,0.006437129894855404,0.0035368845576128705,0.0018464159242564566,0.0009169276358552428,0.0004336209509463235,0.00019547357153770718,8.407465442482016e-05,3.453066163876555e-05,1.3553160123728928e-05,5.087180550643389e-06,1.8272321977821128e-06,6.284131897134223e-07,2.0704475748601843e-07,6.538255499558472e-08,1.979838051148369e-08,5.750958148573808e-09,1.6030545361878127e-09,4.289352273699824e-10,1.1020262762994083e-10,2.7192856168426835e-11,6.44571405473826e-12,1.467968004184696e-12,3.2125743556625496e-13,6.756604795639475e-14,1.3657665670485911e-14,2.653489330265868e-15,4.955162148022143e-16,8.89388077850124e-17,1.5342543661026527e-17,2.5435610302230642e-18,4.0520799096194464e-19,6.202163126968526e-20,9.119304180003833e-21,1.287783513103996e-21,1.746147136412202e-22,2.272762939457159e-23,2.8387359118902893e-24,3.401250401343201e-25,3.907710211671665e-26,4.303133268805104e-27,4.539569162695533e-28,4.585423396662134e-29,4.4322500493678e-30,4.097037860760161e-31,3.6191914850055223e-32,3.0529234295284605e-33,2.4570812310088253e-34,1.885062320086141e-35,1.3772144804282341e-36,9.571374767454867e-38,6.320145878192448e-39,3.959991151749651e-40,2.3510151550276235e-41,1.3204724924452977e-42,7.004314607304804e-44,3.502157303652422e-45,1.6471051398717963e-46,7.269453578992853e-48,3.002872390633882e-49,1.1575698557999085e-50,4.150390519394641e-52,1.3788672821909025e-53,4.226413125489353e-55,1.1892504465662756e-56,3.054254758436665e-58,7.110434358265199e-60,1.4883169771355732e-61,2.77326144807871e-63,4.544002372684028e-65,6.44539343643118e-67,7.753856765631568e-69,7.692318219872626e-71,6.042076166812007e-73,3.523076482106152e-75,1.355681185995637e-77,2.5822498780869138e-80
2.4064965221324825e-09,5.2825533412663744e-08,5.739945154961403e-07,4.115960672094265e-06,2.1909961382550666e-05,9.234247138792044e-05,0.00032094639445801764,0.0009460649815731095,0.002414196309685038,0.00541722098758594,0.010821229241055825,0.01943502369236187,0.031641166621101405,0.04701651775593295,0.06413577247891204,0.08071721609541126,0.09412907059906944,0.10209695462395485,0.10334203943644245,0.09790298472926098,0.08703814130198921,0.07278450840584462,0.057372267712367676,0.04270978996191081,0.0300791508573215,0.020072330913568567,0.012709965634764377,0.0076466459916468225,0.004376172836682915,0.0023849957932468814,0.0012390343999063066,0.000614155524737192,0.000290694040291002,0.00013148910026466665,5.6877996742894064e-05,2.3543923390438285e-05,9.331433051088376e-06,3.543114988415895e-06,1.2894391517534177e-06,4.4997313738486593e-07,1.506312514782275e-07,4.838838536480813e-08,1.4921157159531455e-08,4.417948971795456e-09,1.2563236266801984e-09,3.4319084436141876e-10,9.007394907683075e-11,2.2717145434011185e-11,5.506137384158222e-12,1.2826641591767258e-12,2.871916336888384e-13,6.180594699185891e-14,1.278443837871003e-14,2.541591062863651e-15,4.85588536400778e-16,8.915017918843524e-17,1.5725532478796425e-17,2.6646601889616362e-18,4.336515950917418e-19,6.776366388783708e-20,1.016454958317551e-20,1.4631098960188768e-21,2.0202658280984297e-22,2.674916427447412e-23,3.394615740624952e-24,4.127037523311408e-25,4.804201108067586e-26,5.3516037097512965e-27,5.70095517143523e-28,5.803729548863012e-29,5.641953115445158e-30,5.233003576675399e-31,4.626740967182474e-32,3.895552033845583e-33,3.1200367311288056e-34,2.3742718539321669e-35,1.714413244976691e-36,1.1729910070160523e-37,7.592530908452839e-39,4.641312503469172e-40,2.674414826694123e-41,1.4495473315415265e-42,7.372771971850157e-44,3.5098121053180037e-45,1.5592370851151383e-46,6.442758687419868e-48,2.4667397129939725e-49,8.71346240081972e-51,2.8255961776494097e-52,8.362959363829485e-54,2.2437208049298525e-55,5.412352517922451e-57,1.162249612809443e-58,2.1946491508596792e-60,3.587516774887403e-62,4.9737074671095716e-64,5.686403354164912e-66,5.147360340707503e-68,3.458903165731751e-70,1.5338816699475588e-72,3.3670573242751566e-75
